"Date","Price","Open","High","Low","Vol.","Change %"
"08/18/2021","20.0425","20.0105","20.0493","19.9471","","0.23%"
"08/17/2021","19.9970","19.9030","20.0325","19.8715","","0.56%"
"08/16/2021","19.8860","19.8800","19.9286","19.8431","","0.14%"
"08/13/2021","19.8590","19.9625","19.9920","19.8288","","-0.44%"
"08/12/2021","19.9460","19.9325","19.9755","19.8560","","0.16%"
"08/11/2021","19.9150","20.0905","20.1223","19.9054","","-0.83%"
"08/10/2021","20.0820","20.0750","20.1770","20.0430","","0.08%"
"08/09/2021","20.0660","20.0815","20.1291","19.9955","","0.21%"
"08/06/2021","20.0240","19.9300","20.0905","19.8957","","0.55%"
"08/05/2021","19.9140","19.9840","19.9999","19.8874","","-0.33%"
"08/04/2021","19.9800","19.8890","20.0040","19.8139","","0.55%"
"08/03/2021","19.8700","19.9100","19.9307","19.8272","","-0.13%"
"08/02/2021","19.8960","19.8990","19.9290","19.8015","","0.21%"
"07/30/2021","19.8550","19.8540","19.9338","19.7985","","0.09%"
"07/29/2021","19.8380","19.9160","19.9404","19.8162","","-0.34%"
"07/28/2021","19.9060","19.9800","20.0350","19.8762","","-0.33%"
"07/27/2021","19.9710","20.0410","20.1398","19.9462","","-0.28%"
"07/26/2021","20.0270","20.0720","20.1669","19.9893","","-0.07%"
"07/23/2021","20.0420","20.1230","20.1484","19.9904","","-0.31%"
"07/22/2021","20.1050","20.1445","20.2261","20.0817","","-0.13%"
"07/21/2021","20.1310","20.1561","20.2525","20.1120","","-0.04%"
"07/20/2021","20.1389","20.0805","20.1975","19.9995","","0.34%"
"07/19/2021","20.0710","19.9035","20.1020","19.8980","","0.99%"
"07/16/2021","19.8750","19.9455","19.9566","19.8245","","-0.30%"
"07/15/2021","19.9350","19.8811","20.0009","19.8668","","0.34%"
"07/14/2021","19.8669","20.0605","20.0643","19.8561","","-0.93%"
"07/13/2021","20.0540","19.8499","20.0845","19.8131","","1.05%"
"07/12/2021","19.8453","19.8575","20.0128","19.8298","","-0.02%"
"07/09/2021","19.8490","20.0055","20.0405","19.8430","","-0.73%"
"07/08/2021","19.9940","19.9470","20.1619","19.9337","","0.36%"
"07/07/2021","19.9230","20.0170","20.1056","19.9063","","-0.44%"
"07/06/2021","20.0110","19.8534","20.0795","19.7727","","0.82%"
"07/05/2021","19.8481","19.7865","19.8753","19.7735","","0.46%"
"07/02/2021","19.7580","19.9990","20.0545","19.7444","","-1.14%"
"07/01/2021","19.9860","19.9450","20.0872","19.9023","","0.28%"
"06/30/2021","19.9310","19.8175","19.9691","19.7815","","0.65%"
"06/29/2021","19.8030","19.8252","19.8855","19.7670","","-0.09%"
"06/28/2021","19.8199","19.8235","19.9024","19.7505","","0.06%"
"06/25/2021","19.8090","19.8645","19.9080","19.7045","","-0.21%"
"06/24/2021","19.8505","20.2076","20.2172","19.7140","","-1.56%"
"06/23/2021","20.1650","20.3505","20.4167","20.1675","","-0.84%"
"06/22/2021","20.3350","20.4840","20.6756","20.3250","","-0.68%"
"06/21/2021","20.4749","20.6405","20.7159","20.4490","","-0.89%"
"06/18/2021","20.6580","20.4250","20.7508","20.3749","","1.20%"
"06/17/2021","20.4130","20.4090","20.6230","20.3261","","0.05%"
"06/16/2021","20.4020","20.0235","20.4315","19.9524","","1.98%"
"06/15/2021","20.0050","19.9655","20.1950","19.8847","","0.29%"
"06/14/2021","19.9480","19.8818","19.9820","19.8385","","0.35%"
"06/11/2021","19.8775","19.6905","20.0039","19.6416","","1.01%"
"06/10/2021","19.6790","19.7370","19.7780","19.6497","","-0.27%"
"06/09/2021","19.7315","19.7040","19.7917","19.5967","","0.19%"
"06/08/2021","19.6940","19.8065","19.8579","19.6890","","-0.53%"
"06/07/2021","19.7991","19.9450","19.9720","19.7345","","-0.80%"
"06/04/2021","19.9580","20.1645","20.2190","19.9015","","-0.97%"
"06/03/2021","20.1540","19.8980","20.1800","19.8910","","1.35%"
"06/02/2021","19.8860","19.9760","20.0280","19.8790","","-0.39%"
"06/01/2021","19.9640","19.9535","19.9885","19.8400","","0.09%"
"05/31/2021","19.9461","19.9275","19.9605","19.8835","","0.21%"
"05/28/2021","19.9050","19.9470","20.0784","19.8973","","-0.18%"
"05/27/2021","19.9410","19.8705","20.0467","19.8261","","0.37%"
"05/26/2021","19.8670","19.9190","19.9280","19.8299","","-0.24%"
"05/25/2021","19.9140","19.8590","19.9335","19.8098","","0.32%"
"05/24/2021","19.8500","19.9685","19.9956","19.8455","","-0.41%"
"05/21/2021","19.9320","19.8664","20.0165","19.8620","","0.36%"
"05/20/2021","19.8611","19.9280","19.9625","19.8384","","-0.28%"
"05/19/2021","19.9170","19.8380","19.9776","19.7956","","0.43%"
"05/18/2021","19.8320","19.7840","19.8718","19.7184","","0.32%"
"05/17/2021","19.7690","19.8680","19.9480","19.7614","","-0.44%"
"05/14/2021","19.8570","19.9365","19.9735","19.7531","","-0.34%"
"05/13/2021","19.9250","20.1680","20.2145","19.9132","","-1.15%"
"05/12/2021","20.1560","19.9670","20.1856","19.9253","","1.04%"
"05/11/2021","19.9490","19.9330","20.0014","19.8254","","0.14%"
"05/10/2021","19.9220","19.9073","19.9583","19.8585","","0.11%"
"05/07/2021","19.9000","20.0815","20.1258","19.8535","","-0.79%"
"05/06/2021","20.0580","20.2600","20.3080","20.0655","","-0.92%"
"05/05/2021","20.2440","20.2030","20.2990","20.1480","","0.32%"
"05/04/2021","20.1800","20.1770","20.3365","20.1390","","0.09%"
"05/03/2021","20.1610","20.2415","20.3190","20.1395","","-0.32%"
"04/30/2021","20.2260","20.0520","20.2850","20.0125","","0.93%"
"04/29/2021","20.0400","19.9160","20.1705","19.8611","","0.70%"
"04/28/2021","19.9010","20.0575","20.0936","19.8532","","-0.69%"
"04/27/2021","20.0400","19.8585","20.0783","19.8511","","0.96%"
"04/26/2021","19.8500","19.8470","19.9046","19.7958","","0.18%"
"04/23/2021","19.8150","19.9310","19.9560","19.8055","","-0.50%"
"04/22/2021","19.9140","19.8835","19.9873","19.8584","","0.21%"
"04/21/2021","19.8730","19.9725","19.9960","19.8505","","-0.44%"
"04/20/2021","19.9600","19.8185","20.0005","19.7800","","0.74%"
"04/19/2021","19.8130","19.9140","19.9405","19.7922","","-0.51%"
"04/16/2021","19.9150","19.9400","19.9954","19.8890","","-0.10%"
"04/15/2021","19.9340","20.0730","20.0999","19.8996","","-0.63%"
"04/14/2021","20.0610","20.0849","20.1323","20.0104","","-0.12%"
"04/13/2021","20.0843","20.1405","20.2425","20.0417","","-0.22%"
"04/12/2021","20.1280","20.1643","20.2235","20.0697","","-0.09%"
"04/09/2021","20.1460","20.1025","20.2289","20.0684","","0.30%"
"04/08/2021","20.0860","20.1985","20.2307","20.0636","","-0.59%"
"04/07/2021","20.2054","20.1595","20.2565","20.1422","","0.20%"
"04/06/2021","20.1656","20.3120","20.3871","20.1396","","-0.66%"
"04/05/2021","20.3000","20.2890","20.3843","20.2285","","0.02%"
"04/02/2021","20.2950","20.2970","20.3515","20.2665","","0.10%"
"04/01/2021","20.2750","20.4390","20.4980","20.2686","","-0.72%"
"03/31/2021","20.4220","20.5875","20.6365","20.4033","","-0.72%"
"03/30/2021","20.5700","20.6087","20.7089","20.5424","","-0.18%"
"03/29/2021","20.6081","20.6375","20.7903","20.5604","","0.14%"
"03/26/2021","20.5800","20.6840","20.7362","20.5370","","-0.46%"
"03/25/2021","20.6750","20.9380","20.9465","20.5825","","-1.18%"
"03/24/2021","20.9210","20.8485","20.9744","20.6634","","0.43%"
"03/23/2021","20.8310","20.5725","20.8648","20.5307","","1.34%"
"03/22/2021","20.5550","20.7825","20.8432","20.5296","","0.30%"
"03/19/2021","20.4940","20.4855","20.5519","20.2860","","0.11%"
"03/18/2021","20.4710","20.4000","20.5969","20.2803","","0.41%"
"03/17/2021","20.3880","20.6220","20.8149","20.3111","","-1.13%"
"03/16/2021","20.6213","20.6485","20.7336","20.5223","","-0.05%"
"03/15/2021","20.6310","20.7205","20.8293","20.6266","","-0.45%"
"03/12/2021","20.7250","20.6080","20.9344","20.5897","","0.62%"
"03/11/2021","20.5980","20.8855","20.9268","20.5797","","-1.31%"
"03/10/2021","20.8720","21.1970","21.2835","20.8669","","-1.49%"
"03/09/2021","21.1880","21.5180","21.5723","21.1280","","-1.49%"
"03/08/2021","21.5090","21.2540","21.6381","21.2135","","0.98%"
"03/05/2021","21.3010","21.1265","21.4227","21.0876","","0.87%"
"03/04/2021","21.1180","20.9465","21.1728","20.7560","","0.87%"
"03/03/2021","20.9350","20.6115","20.9998","20.5493","","1.65%"
"03/02/2021","20.5960","20.6570","20.7944","20.5545","","-0.21%"
"03/01/2021","20.6400","20.8620","20.8753","20.5750","","-1.00%"
"02/26/2021","20.8480","20.8525","21.0510","20.7777","","0.06%"
"02/25/2021","20.8360","20.3765","21.0395","20.3695","","2.34%"
"02/24/2021","20.3590","20.5140","20.5583","20.3489","","-0.69%"
"02/23/2021","20.5000","20.7315","20.7668","20.4965","","-1.03%"
"02/22/2021","20.7140","20.4782","20.8348","20.4525","","1.41%"
"02/19/2021","20.4250","20.3100","20.5297","20.2517","","0.67%"
"02/18/2021","20.2890","20.2295","20.4852","20.1347","","0.41%"
"02/17/2021","20.2070","20.1475","20.3944","20.1360","","0.37%"
"02/16/2021","20.1330","19.9650","20.2528","19.9216","","0.92%"
"02/15/2021","19.9500","19.9440","19.9850","19.8850","","0.10%"
"02/12/2021","19.9300","19.9635","20.0975","19.8962","","-0.07%"
"02/11/2021","19.9430","20.0445","20.0650","19.8953","","-0.39%"
"02/10/2021","20.0210","20.0980","20.1577","19.9922","","-0.27%"
"02/09/2021","20.0750","20.1100","20.1605","20.0019","","-0.13%"
"02/08/2021","20.1010","20.1133","20.2531","20.0678","","0.12%"
"02/05/2021","20.0770","20.3950","20.4301","20.0718","","-1.44%"
"02/04/2021","20.3710","20.2075","20.5073","20.1702","","0.92%"
"02/03/2021","20.1850","20.1310","20.2554","20.0626","","0.35%"
"02/02/2021","20.1150","20.3810","20.3914","20.1106","","-1.23%"
"02/01/2021","20.3650","20.4750","20.5188","20.2633","","-1.07%"
"01/29/2021","20.5855","20.2500","20.6045","20.0827","","1.75%"
"01/28/2021","20.2316","20.2771","20.4650","20.1268","","-0.24%"
"01/27/2021","20.2800","19.9860","20.3342","19.9770","","1.59%"
"01/26/2021","19.9630","20.1157","20.2981","19.9337","","-0.70%"
"01/25/2021","20.1037","19.9650","20.2410","19.8508","","0.70%"
"01/22/2021","19.9630","19.7295","20.0075","19.7146","","1.26%"
"01/21/2021","19.7140","19.6015","19.8100","19.5436","","0.64%"
"01/20/2021","19.5880","19.6715","19.6776","19.5517","","-0.32%"
"01/19/2021","19.6500","19.6864","19.7347","19.5958","","-0.11%"
"01/18/2021","19.6708","19.8175","19.9705","19.6525","","-0.51%"
"01/15/2021","19.7720","19.7181","19.9031","19.6812","","0.33%"
"01/14/2021","19.7061","19.8533","19.8957","19.6348","","-0.67%"
"01/13/2021","19.8392","19.7935","19.9004","19.7306","","0.33%"
"01/12/2021","19.7730","20.0726","20.1235","19.7698","","-1.42%"
"01/11/2021","20.0585","20.0090","20.2686","19.9877","","0.26%"
"01/08/2021","20.0069","20.0134","20.1552","19.8642","","0.04%"
"01/07/2021","19.9994","19.6400","20.0974","19.6110","","1.86%"
"01/06/2021","19.6350","19.8990","19.9977","19.5987","","-1.22%"
"01/05/2021","19.8780","19.9755","20.1174","19.8023","","-0.38%"
"01/04/2021","19.9530","19.8948","19.9989","19.7086","","0.39%"
"01/01/2021","19.8750","19.8885","19.9054","19.8639","","0.02%"
"12/31/2020","19.8710","19.9080","19.9700","19.8314","","-0.10%"
"12/30/2020","19.8900","19.9065","20.0506","19.8040","","0.00%"
"12/29/2020","19.8900","20.0160","20.0750","19.8582","","-0.55%"
"12/28/2020","20.0010","19.9263","20.1283","19.8298","","0.73%"
"12/25/2020","19.8561","19.8860","19.9131","19.8525","","0.00%"
"12/24/2020","19.8570","20.0632","20.0797","19.8276","","-0.96%"
"12/23/2020","20.0491","20.1395","20.2133","20.0038","","-0.41%"
"12/22/2020","20.1311","19.9520","20.1925","19.9403","","0.95%"
"12/21/2020","19.9410","19.9600","20.6625","19.8873","","0.03%"
"12/18/2020","19.9355","19.8190","20.0471","19.7861","","0.71%"
"12/17/2020","19.7940","19.8485","19.8974","19.7257","","-0.15%"
"12/16/2020","19.8240","19.9055","20.0076","19.8075","","-0.32%"
"12/15/2020","19.8880","20.2425","20.2621","19.8879","","-1.74%"
"12/14/2020","20.2412","20.1165","20.2549","19.9904","","0.53%"
"12/11/2020","20.1351","20.0125","20.2009","19.9476","","0.70%"
"12/10/2020","19.9950","19.8640","20.0499","19.8175","","0.70%"
"12/09/2020","19.8560","19.7835","20.0089","19.6902","","0.46%"
"12/08/2020","19.7650","19.8825","19.9226","19.6904","","-0.46%"
"12/07/2020","19.8570","19.7725","19.9809","19.7619","","0.45%"
"12/04/2020","19.7682","19.8945","19.9300","19.7295","","-0.56%"
"12/03/2020","19.8790","19.9700","20.0404","19.8501","","-0.41%"
"12/02/2020","19.9600","20.0250","20.1536","19.9525","","-0.29%"
"12/01/2020","20.0190","20.1825","20.2115","19.9775","","-0.73%"
"11/30/2020","20.1660","20.0450","20.2233","20.0155","","0.70%"
"11/27/2020","20.0265","20.0380","20.1102","19.9581","","0.00%"
"11/26/2020","20.0270","19.9635","20.0779","19.9272","","0.44%"
"11/25/2020","19.9390","20.0200","20.1092","19.9424","","-0.30%"
"11/24/2020","19.9980","20.1520","20.1670","19.9814","","-0.81%"
"11/23/2020","20.1620","20.1140","20.2160","19.9424","","0.32%"
"11/20/2020","20.0975","20.1945","20.2965","20.0465","","-0.40%"
"11/19/2020","20.1790","20.3185","20.4402","20.1048","","-0.90%"
"11/18/2020","20.3620","20.2850","20.3765","20.1644","","0.27%"
"11/17/2020","20.3070","20.2625","20.4455","20.2328","","0.30%"
"11/16/2020","20.2460","20.3994","20.3994","20.1466","","-0.71%"
"11/13/2020","20.3917","20.6490","20.6969","20.3611","","-1.17%"
"11/12/2020","20.6330","20.4655","20.6891","20.4226","","0.83%"
"11/11/2020","20.4640","20.3305","20.6179","20.2385","","0.74%"
"11/10/2020","20.3130","20.3380","20.4936","20.2663","","-0.07%"
"11/09/2020","20.3280","20.5510","20.5615","20.0236","","-1.05%"
"11/06/2020","20.5440","20.7070","20.8755","20.5089","","-0.61%"
"11/05/2020","20.6700","20.9405","21.0535","20.6191","","-1.11%"
"11/04/2020","20.9010","21.1250","21.9950","20.8814","","-0.94%"
"11/03/2020","21.1000","21.3754","21.3920","21.0142","","-1.28%"
"11/02/2020","21.3743","21.2440","21.5003","21.2161","","0.96%"
"10/30/2020","21.1710","21.3876","21.5001","21.1690","","-1.01%"
"10/29/2020","21.3870","21.2900","21.4924","21.1333","","0.50%"
"10/28/2020","21.2800","21.0395","21.3781","21.0037","","1.19%"
"10/27/2020","21.0290","20.9325","21.0543","20.8244","","0.55%"
"10/26/2020","20.9150","20.8925","21.1360","20.8840","","0.23%"
"10/23/2020","20.8680","20.9600","21.0515","20.8366","","-0.38%"
"10/22/2020","20.9480","21.1090","21.2261","20.9403","","-0.71%"
"10/21/2020","21.0980","21.1215","21.1369","20.9860","","-0.11%"
"10/20/2020","21.1211","21.2005","21.2710","21.0325","","-0.32%"
"10/19/2020","21.1880","21.1175","21.2971","21.0448","","0.31%"
"10/16/2020","21.1230","21.2745","21.3890","21.0888","","-0.71%"
"10/15/2020","21.2749","21.3150","21.5500","21.2582","","-0.27%"
"10/14/2020","21.3330","21.3620","21.4710","21.2364","","-0.07%"
"10/13/2020","21.3470","21.2410","21.4895","21.1490","","0.57%"
"10/12/2020","21.2260","21.1650","21.3075","21.1268","","0.41%"
