"Date","Price","Open","High","Low","Vol.","Change %"
"08/24/2020","785.51","793.13","794.08","782.50","9.11K","-0.90%"
"08/21/2020","792.66","786.33","794.86","786.21","11.59K","0.81%"
"08/20/2020","786.26","784.40","790.30","782.38","13.37K","0.30%"
"08/19/2020","783.90","794.70","795.03","780.51","13.88K","-1.29%"
"08/18/2020","794.18","807.81","807.89","791.23","11.96K","-1.59%"
"08/17/2020","807.00","797.56","809.00","795.75","13.51K","1.31%"
"08/14/2020","796.58","793.45","800.68","791.61","7.76K","0.46%"
"08/13/2020","792.90","792.30","795.79","790.10","7.37K","0.15%"
"08/12/2020","791.75","794.50","796.87","789.04","8.54K","-0.30%"
"08/11/2020","794.11","805.98","805.98","788.18","10.33K","-1.39%"
"08/10/2020","805.33","788.75","806.50","784.24","10.01K","2.27%"
"08/07/2020","787.45","773.50","791.00","773.50","8.12K","1.97%"
"08/06/2020","772.20","777.45","784.65","769.57","10.22K","-0.61%"
"08/05/2020","776.96","771.68","778.25","766.90","10.21K","0.75%"
"08/04/2020","771.19","757.70","776.45","757.70","15.17K","1.87%"
"08/03/2020","757.00","756.76","769.09","753.84","13.72K","0.08%"
"07/31/2020","756.43","761.50","763.85","755.39","11.90K","-0.59%"
"07/30/2020","760.90","757.40","762.46","751.20","14.55K","0.51%"
"07/29/2020","757.01","764.96","766.30","755.25","15.13K","-0.98%"
"07/28/2020","764.50","768.41","772.80","764.33","12.79K","-0.38%"
"07/27/2020","767.40","774.18","774.21","765.18","13.95K","-0.81%"
"07/24/2020","773.63","770.40","776.81","760.77","15.37K","0.46%"
"07/23/2020","770.10","767.34","770.77","763.38","13.36K","0.39%"
"07/22/2020","767.10","771.61","772.65","765.86","15.08K","-0.53%"
"07/21/2020","771.18","786.26","786.26","770.20","13.19K","-1.69%"
"07/20/2020","784.40","787.85","788.96","782.45","13.31K","-0.36%"
"07/17/2020","787.20","787.31","789.74","781.50","8.45K","-0.25%"
"07/16/2020","789.21","782.05","789.81","781.24","1.20K","1.05%"
"07/15/2020","781.00","786.50","791.53","780.85","8.57K","-0.62%"
"07/14/2020","785.90","789.75","791.07","785.12","14.12K","-0.38%"
"07/13/2020","788.90","792.42","795.75","784.30","13.33K","-0.38%"
"07/10/2020","791.93","788.53","797.60","786.04","13.07K","0.50%"
"07/09/2020","788.00","786.91","789.98","773.49","16.10K","0.18%"
"07/08/2020","786.58","789.48","791.48","782.88","13.78K","-0.31%"
