"Date","Price","Open","High","Low","Change %"
"01/27/2018","4.460","4.460","4.460","4.460","0.00%"
"01/26/2018","4.460","4.460","4.460","4.460","-0.45%"
"01/25/2018","4.480","4.510","4.510","4.480","-0.67%"
"01/24/2018","4.510","4.510","4.510","4.510","-0.66%"
"01/23/2018","4.540","4.540","4.540","4.540","-0.22%"
"01/22/2018","4.550","4.550","4.550","4.550","0.22%"
"01/20/2018","4.540","4.540","4.540","4.540","0.00%"
"01/19/2018","4.540","4.540","4.540","4.540","0.00%"
"01/18/2018","4.540","4.540","4.540","4.540","0.22%"
"01/17/2018","4.530","4.530","4.530","4.530","-0.66%"
"01/16/2018","4.560","4.560","4.560","4.560","0.00%"
"01/15/2018","4.560","4.560","4.560","4.560","0.00%"
"01/13/2018","4.560","4.560","4.560","4.560","0.00%"
"01/12/2018","4.560","4.560","4.560","4.560","-0.22%"
"01/11/2018","4.570","4.570","4.570","4.570","-0.44%"
"01/10/2018","4.590","4.590","4.590","4.590","1.55%"
"01/09/2018","4.520","4.520","4.520","4.520","0.22%"
"01/08/2018","4.510","4.510","4.510","4.510","-0.22%"
"01/06/2018","4.520","4.520","4.520","4.520","0.00%"
"01/05/2018","4.520","4.520","4.520","4.520","0.22%"
"01/04/2018","4.510","4.510","4.510","4.510","0.67%"
"01/03/2018","4.480","4.480","4.480","4.480","-0.44%"
"01/02/2018","4.500","4.500","4.500","4.500","-0.44%"
"12/30/2017","4.520","4.520","4.520","4.520","0.00%"
"12/29/2017","4.520","4.520","4.520","4.520","-0.44%"
"12/28/2017","4.540","4.540","4.540","4.540","0.44%"
"12/27/2017","4.520","4.520","4.520","4.520","-0.66%"
"12/26/2017","4.550","4.550","4.550","4.550","0.00%"
"12/23/2017","4.550","4.550","4.550","4.550","0.00%"
"12/22/2017","4.550","4.550","4.550","4.550","-0.44%"
"12/21/2017","4.570","4.570","4.570","4.570","-0.65%"
"12/20/2017","4.600","4.600","4.600","4.600","-0.65%"
"12/19/2017","4.630","4.630","4.630","4.630","0.43%"
"12/18/2017","4.610","4.610","4.610","4.610","-1.07%"
"12/16/2017","4.660","4.660","4.660","4.660","0.00%"
"12/15/2017","4.660","4.660","4.660","4.660","-0.85%"
"12/14/2017","4.700","4.700","4.700","4.700","0.00%"
"12/13/2017","4.700","4.700","4.700","4.700","0.43%"
"12/12/2017","4.680","4.680","4.680","4.680","-0.21%"
"12/11/2017","4.690","4.690","4.690","4.690","0.21%"
"12/08/2017","4.680","4.680","4.680","4.680","0.00%"
"12/07/2017","4.680","4.680","4.680","4.680","1.08%"
"12/06/2017","4.630","4.630","4.630","4.630","0.00%"
"12/05/2017","4.630","4.630","4.630","4.630","-0.22%"
"12/04/2017","4.640","4.640","4.640","4.640","0.43%"
"12/02/2017","4.620","4.620","4.620","4.620","0.00%"
"12/01/2017","4.620","4.620","4.620","4.620","0.00%"
"11/30/2017","4.620","4.620","4.620","4.620","0.22%"
"11/29/2017","4.610","4.610","4.610","4.610","0.22%"
"11/28/2017","4.600","4.600","4.600","4.600","0.88%"
"11/27/2017","4.560","4.600","4.600","4.560","-0.87%"
"11/25/2017","4.600","4.600","4.600","4.600","0.00%"
"11/24/2017","4.600","4.600","4.600","4.600","0.00%"
"11/23/2017","4.600","4.600","4.600","4.600","0.44%"
"11/22/2017","4.580","4.580","4.580","4.580","0.66%"
"11/21/2017","4.550","4.550","4.550","4.550","0.89%"
"11/18/2017","4.510","4.510","4.510","4.510","0.00%"
"11/17/2017","4.510","4.510","4.510","4.510","0.89%"
"11/16/2017","4.470","4.470","4.470","4.470","0.68%"
"11/15/2017","4.440","4.440","4.440","4.440","0.23%"
"11/14/2017","4.430","4.430","4.430","4.430","-0.45%"
"11/13/2017","4.450","4.450","4.450","4.450","-0.22%"
"11/11/2017","4.460","4.460","4.460","4.460","0.00%"
"11/10/2017","4.460","4.460","4.460","4.460","0.68%"
"11/09/2017","4.430","4.430","4.430","4.430","-0.67%"
"11/08/2017","4.460","4.460","4.460","4.460","0.68%"
"11/07/2017","4.430","4.430","4.430","4.430","-0.45%"
"11/06/2017","4.450","4.450","4.450","4.450","0.00%"
"11/04/2017","4.450","4.450","4.450","4.450","0.00%"
"11/03/2017","4.450","4.450","4.450","4.450","0.00%"
"11/02/2017","4.450","4.450","4.450","4.450","-0.45%"
"11/01/2017","4.470","4.470","4.470","4.470","0.00%"
"10/31/2017","4.470","4.470","4.470","4.470","0.00%"
"10/30/2017","4.470","4.470","4.470","4.470","0.00%"
"10/29/2017","4.470","4.470","4.470","4.470","0.00%"
"10/27/2017","4.470","4.470","4.470","4.470","0.00%"
"10/26/2017","4.470","4.470","4.470","4.470","-0.89%"
"10/25/2017","4.510","4.510","4.510","4.510","1.58%"
"10/24/2017","4.440","4.440","4.440","4.440","0.00%"
"10/23/2017","4.440","4.440","4.440","4.440","-0.67%"
"10/22/2017","4.470","4.470","4.470","4.470","0.00%"
"10/21/2017","4.470","4.470","4.470","4.470","0.00%"
"10/20/2017","4.470","4.470","4.470","4.470","-1.11%"
"10/19/2017","4.520","4.520","4.520","4.520","-0.44%"
"10/18/2017","4.540","4.540","4.540","4.540","-0.22%"
"10/17/2017","4.550","4.550","4.550","4.550","0.00%"
"10/16/2017","4.550","4.550","4.550","4.550","0.00%"
"10/14/2017","4.550","4.550","4.550","4.550","0.00%"
"10/13/2017","4.550","4.550","4.550","4.550","-0.22%"
"10/12/2017","4.560","4.560","4.560","4.560","1.11%"
"10/11/2017","4.510","4.510","4.510","4.510","-0.22%"
"10/10/2017","4.520","4.520","4.520","4.520","1.35%"
"10/07/2017","4.460","4.460","4.460","4.460","0.00%"
"10/06/2017","4.460","4.460","4.460","4.460","0.00%"
"10/05/2017","4.460","4.460","4.460","4.460","0.45%"
"10/04/2017","4.440","4.440","4.440","4.440","-0.22%"
"10/03/2017","4.450","4.450","4.450","4.450","0.91%"
"10/02/2017","4.410","4.410","4.410","4.410","0.23%"
"09/30/2017","4.400","4.400","4.400","4.400","0.00%"
"09/29/2017","4.400","4.400","4.400","4.400","1.15%"
"09/28/2017","4.350","4.290","4.350","4.290","0.69%"
"09/27/2017","4.320","4.290","4.320","4.290","0.70%"
"09/26/2017","4.290","4.290","4.290","4.290","0.23%"
"09/25/2017","4.280","4.280","4.280","4.280","-0.47%"
"09/23/2017","4.300","4.300","4.300","4.300","0.00%"
"09/22/2017","4.300","4.300","4.300","4.300","-0.23%"
"09/21/2017","4.310","4.310","4.310","4.310","-0.46%"
"09/20/2017","4.330","4.330","4.330","4.330","0.23%"
"09/15/2017","4.320","4.320","4.320","4.320","0.00%"
"09/14/2017","4.320","4.320","4.320","4.320","0.23%"
"09/13/2017","4.310","4.310","4.310","4.310","-0.46%"
"09/12/2017","4.330","4.330","4.330","4.330","0.70%"
"09/11/2017","4.300","4.300","4.300","4.300","0.70%"
"09/09/2017","4.270","4.270","4.270","4.270","0.00%"
"09/08/2017","4.270","4.270","4.270","4.270","-0.70%"
"09/07/2017","4.300","4.300","4.300","4.300","0.47%"
"09/06/2017","4.280","4.280","4.280","4.280","-0.70%"
"09/05/2017","4.310","4.310","4.310","4.310","-0.46%"
"09/04/2017","4.330","4.330","4.330","4.330","0.23%"
"09/02/2017","4.320","4.320","4.320","4.320","0.00%"
"09/01/2017","4.320","4.320","4.320","4.320","-0.69%"
"08/31/2017","4.350","4.350","4.350","4.350","-0.23%"
"08/30/2017","4.360","4.360","4.360","4.360","0.23%"
"08/29/2017","4.350","4.350","4.350","4.350","-0.68%"
"08/28/2017","4.380","4.380","4.380","4.380","0.23%"
"08/26/2017","4.370","4.370","4.370","4.370","0.00%"
"08/25/2017","4.370","4.370","4.370","4.370","0.46%"
"08/24/2017","4.350","4.350","4.350","4.350","0.69%"
"08/23/2017","4.320","4.320","4.320","4.320","0.47%"
"08/22/2017","4.300","4.300","4.300","4.300","0.23%"
"08/21/2017","4.290","4.290","4.290","4.290","-0.69%"
"08/19/2017","4.320","4.320","4.320","4.320","0.00%"
"08/18/2017","4.320","4.320","4.320","4.320","-0.23%"
"08/17/2017","4.330","4.330","4.330","4.330","0.00%"
"08/16/2017","4.330","4.330","4.330","4.330","-0.23%"
"08/15/2017","4.340","4.340","4.340","4.340","0.00%"
"08/14/2017","4.340","4.340","4.340","4.340","0.00%"
"08/12/2017","4.340","4.340","4.340","4.340","0.00%"
"08/11/2017","4.340","4.340","4.340","4.340","-0.23%"
"08/10/2017","4.350","4.350","4.350","4.350","-0.23%"
"08/09/2017","4.360","4.360","4.360","4.360","0.23%"
"08/08/2017","4.350","4.350","4.350","4.350","0.69%"
"08/07/2017","4.320","4.320","4.320","4.320","0.47%"
"08/06/2017","4.300","4.300","4.300","4.300","0.00%"
"08/05/2017","4.300","4.300","4.300","4.300","0.00%"
"08/04/2017","4.300","4.300","4.300","4.300","0.47%"
"08/03/2017","4.280","4.280","4.280","4.280","0.23%"
"08/02/2017","4.270","4.270","4.270","4.270","0.47%"
"08/01/2017","4.250","4.250","4.250","4.250","-0.47%"
"07/31/2017","4.270","4.270","4.270","4.270","0.00%"
"07/29/2017","4.270","4.270","4.270","4.270","0.00%"
"07/28/2017","4.270","4.270","4.270","4.270","0.00%"
"07/27/2017","4.270","4.270","4.270","4.270","-0.23%"
"07/26/2017","4.280","4.280","4.280","4.280","0.00%"
"07/25/2017","4.280","4.280","4.280","4.280","0.23%"
"07/24/2017","4.270","4.270","4.270","4.270","-0.47%"
"07/22/2017","4.290","4.290","4.290","4.290","0.00%"
"07/21/2017","4.290","4.290","4.290","4.290","-0.46%"
"07/20/2017","4.310","4.310","4.310","4.310","0.47%"
"07/19/2017","4.290","4.290","4.290","4.290","0.00%"
"07/18/2017","4.290","4.290","4.290","4.290","0.94%"
"07/17/2017","4.250","4.250","4.250","4.250","0.47%"
"07/16/2017","4.230","4.230","4.230","4.230","0.00%"
"07/15/2017","4.230","4.230","4.230","4.230","0.00%"
"07/14/2017","4.230","4.230","4.230","4.230","1.93%"
"07/13/2017","4.150","4.150","4.150","4.150","1.47%"
"07/12/2017","4.090","4.090","4.090","4.090","0.00%"
"07/11/2017","4.090","4.120","4.120","4.090","-0.73%"
"07/10/2017","4.120","4.120","4.120","4.120","-0.96%"
"07/08/2017","4.160","4.160","4.160","4.160","0.00%"
"07/07/2017","4.160","4.160","4.160","4.160","-1.42%"
"07/06/2017","4.220","4.230","4.230","4.220","1.20%"
"07/05/2017","4.170","4.170","4.170","4.170","-0.48%"
"07/04/2017","4.190","4.190","4.190","4.190","0.48%"
"07/03/2017","4.170","4.170","4.170","4.170","0.97%"
"07/02/2017","4.130","4.130","4.130","4.130","0.00%"
"07/01/2017","4.130","4.130","4.130","4.130","0.00%"
"06/30/2017","4.130","4.130","4.130","4.130","0.49%"
"06/29/2017","4.110","4.050","4.170","4.050","0.00%"
"06/28/2017","4.110","4.110","4.110","4.110","0.49%"
"06/27/2017","4.090","4.090","4.090","4.090","0.99%"
"06/25/2017","4.050","4.050","4.050","4.050","0.00%"
"06/24/2017","4.050","4.050","4.050","4.050","0.00%"
"06/23/2017","4.050","4.050","4.050","4.050","1.00%"
"06/22/2017","4.010","4.050","4.050","4.010","-0.99%"
"06/21/2017","4.050","4.050","4.050","4.050","0.50%"
"06/20/2017","4.030","4.070","4.070","4.030","0.00%"
"06/19/2017","4.030","4.020","4.030","4.020","0.00%"
"06/17/2017","4.030","4.030","4.030","4.030","0.00%"
"06/16/2017","4.030","4.030","4.030","4.030","1.00%"
"06/15/2017","3.990","3.990","3.990","3.990","0.76%"
"06/14/2017","3.960","3.960","3.960","3.960","-0.50%"
"06/13/2017","3.980","3.980","3.980","3.980","-0.25%"
"06/12/2017","3.990","3.990","3.990","3.990","-0.75%"
"06/10/2017","4.020","4.020","4.020","4.020","0.00%"
"06/09/2017","4.020","4.050","4.050","4.020","0.50%"
"06/08/2017","4.000","4.000","4.000","4.000","1.52%"
"06/07/2017","3.940","3.940","3.940","3.940","0.00%"
"06/06/2017","3.940","3.940","3.940","3.940","0.25%"
"06/05/2017","3.930","3.910","3.980","3.910","0.51%"
"06/03/2017","3.910","3.910","3.910","3.910","0.00%"
"06/02/2017","3.910","3.910","3.910","3.910","-0.51%"
"06/01/2017","3.930","3.930","3.930","3.930","-1.50%"
"05/31/2017","3.990","4.140","4.140","3.990","-2.21%"
"05/30/2017","4.080","4.080","4.080","4.080","-1.45%"
"05/29/2017","4.140","3.980","4.170","3.980","-0.48%"
"05/27/2017","4.160","4.160","4.160","4.160","0.00%"
"05/26/2017","4.160","4.160","4.160","4.160","0.97%"
"05/25/2017","4.120","4.120","4.120","4.120","1.73%"
"05/24/2017","4.050","4.050","4.050","4.050","-0.25%"
"05/23/2017","4.060","4.060","4.060","4.060","1.00%"
"05/22/2017","4.020","3.980","4.020","3.980","0.75%"
"05/20/2017","3.990","3.990","3.990","3.990","0.00%"
"05/19/2017","3.990","3.990","3.990","3.990","0.25%"
"05/18/2017","3.980","4.000","4.020","3.980","0.00%"
"05/17/2017","3.980","3.930","4.040","3.930","-1.00%"
"05/16/2017","4.020","4.020","4.020","4.020","-0.99%"
"05/15/2017","4.060","3.930","4.060","3.930","-0.49%"
"05/13/2017","4.080","4.080","4.080","4.080","0.00%"
"05/12/2017","4.080","4.080","4.080","4.080","0.25%"
"05/11/2017","4.070","4.050","4.070","4.050","1.24%"
"05/10/2017","4.020","4.020","4.020","4.020","-0.50%"
"05/09/2017","4.040","4.040","4.040","4.040","1.25%"
"05/08/2017","3.990","3.990","3.990","3.990","0.50%"
"05/07/2017","3.970","3.970","3.970","3.970","0.00%"
"05/06/2017","3.970","3.970","3.970","3.970","0.00%"
"05/05/2017","3.970","3.970","3.970","3.970","0.76%"
"05/04/2017","3.940","3.940","3.940","3.940","0.77%"
"05/03/2017","3.910","3.900","3.910","3.900","0.51%"
"05/02/2017","3.890","3.900","3.900","3.890","0.26%"
"04/29/2017","3.880","3.880","3.880","3.880","0.00%"
"04/28/2017","3.880","3.880","3.880","3.880","-0.77%"
"04/27/2017","3.910","3.970","3.970","3.910","-1.26%"
"04/26/2017","3.960","3.970","3.970","3.960","0.76%"
"04/25/2017","3.930","3.980","3.980","3.930","-0.25%"
"04/24/2017","3.940","3.940","3.940","3.940","1.81%"
"04/22/2017","3.870","3.870","3.870","3.870","0.00%"
"04/21/2017","3.870","3.850","3.890","3.850","1.04%"
"04/20/2017","3.830","3.830","3.830","3.830","0.26%"
"04/19/2017","3.820","3.820","3.820","3.820","0.00%"
"04/18/2017","3.820","3.800","3.820","3.800","1.06%"
"04/17/2017","3.780","3.770","3.780","3.770","-1.56%"
"04/14/2017","3.840","3.840","3.840","3.840","0.00%"
"04/13/2017","3.840","3.900","3.900","3.840","-0.52%"
"04/12/2017","3.860","3.890","3.890","3.860","0.00%"
"04/11/2017","3.860","3.960","3.960","3.860","-1.03%"
"04/10/2017","3.900","3.900","3.900","3.900","-0.51%"
"04/08/2017","3.920","3.920","3.920","3.920","0.00%"
"04/07/2017","3.920","3.880","3.930","3.880","-1.26%"
"04/06/2017","3.970","3.980","4.020","3.970","1.02%"
"04/05/2017","3.930","3.920","3.970","3.920","0.00%"
"04/04/2017","3.930","3.930","3.930","3.930","-1.26%"
"04/03/2017","3.980","3.980","3.980","3.980","-1.00%"
"04/01/2017","4.020","4.020","4.020","4.020","0.00%"
"03/31/2017","4.020","4.030","4.030","4.020","-1.23%"
"03/30/2017","4.070","4.080","4.080","4.070","-0.73%"
"03/29/2017","4.100","4.110","4.110","4.100","0.00%"
"03/28/2017","4.100","4.100","4.100","4.070","-0.49%"
"03/27/2017","4.120","4.110","4.160","4.110","0.00%"
"03/26/2017","4.120","4.120","4.120","4.120","0.00%"
"03/25/2017","4.120","4.120","4.120","4.120","0.00%"
"03/24/2017","4.120","4.110","4.170","4.110","-0.24%"
"03/23/2017","4.130","4.130","4.140","4.130","-1.90%"
"03/22/2017","4.210","4.220","4.220","4.210","-0.71%"
"03/21/2017","4.240","4.240","4.240","4.240","0.47%"
"03/20/2017","4.220","4.220","4.220","4.220","-0.47%"
"03/18/2017","4.240","4.240","4.240","4.240","0.00%"
"03/17/2017","4.240","4.350","4.350","4.210","-0.93%"
"03/16/2017","4.280","4.400","4.400","4.280","-1.83%"
"03/15/2017","4.360","4.350","4.360","4.350","0.69%"
"03/14/2017","4.330","4.320","4.330","4.290","0.46%"
"03/13/2017","4.310","4.290","4.340","4.290","0.70%"
"03/11/2017","4.280","4.280","4.280","4.280","0.00%"
"03/10/2017","4.280","4.290","4.290","4.280","0.47%"
"03/09/2017","4.260","4.240","4.260","4.240","0.95%"
"03/08/2017","4.220","4.220","4.230","4.220","0.24%"
"03/07/2017","4.210","4.210","4.220","4.210","0.48%"
"03/06/2017","4.190","4.180","4.190","4.180","0.24%"
"03/04/2017","4.180","4.180","4.180","4.180","0.00%"
"03/03/2017","4.180","4.180","4.180","4.180","0.24%"
"03/02/2017","4.170","4.170","4.170","4.170","0.00%"
"03/01/2017","4.170","4.160","4.170","4.160","0.48%"
"02/28/2017","4.150","4.140","4.150","4.140","0.24%"
"02/27/2017","4.140","4.130","4.140","4.130","0.24%"
"02/25/2017","4.130","4.130","4.130","4.130","0.00%"
"02/24/2017","4.130","4.130","4.130","4.130","-0.72%"
"02/23/2017","4.160","4.170","4.170","4.160","-0.48%"
"02/22/2017","4.180","4.180","4.190","4.180","-0.24%"
"02/21/2017","4.190","4.180","4.200","4.180","0.24%"
"02/20/2017","4.180","4.180","4.180","4.180","0.24%"
"02/18/2017","4.170","4.170","4.170","4.170","0.00%"
"02/17/2017","4.170","4.170","4.170","4.170","0.00%"
"02/16/2017","4.170","4.170","4.180","4.170","0.24%"
"02/15/2017","4.160","4.150","4.170","4.150","0.97%"
"02/14/2017","4.120","4.120","4.120","4.120","-0.24%"
"02/13/2017","4.130","4.130","4.130","4.130","0.00%"
"02/11/2017","4.130","4.130","4.130","4.130","0.00%"
"02/10/2017","4.130","4.130","4.130","4.130","0.00%"
"02/09/2017","4.130","4.130","4.130","4.130","-0.24%"
"02/08/2017","4.140","4.130","4.150","4.130","0.49%"
"02/07/2017","4.120","4.120","4.130","4.120","0.00%"
"02/06/2017","4.120","4.120","4.120","4.120","-0.72%"
"02/04/2017","4.150","4.150","4.150","4.150","0.00%"
"02/03/2017","4.150","4.160","4.160","4.150","0.00%"
"02/02/2017","4.150","4.150","4.150","4.150","-0.24%"
"02/01/2017","4.160","4.160","4.170","4.160","-0.48%"
"01/31/2017","4.180","4.190","4.190","4.180","-0.24%"
"01/30/2017","4.190","4.180","4.190","4.180","0.24%"
"01/28/2017","4.180","4.180","4.180","4.180","0.00%"
"01/27/2017","4.180","4.180","4.180","4.180","0.00%"
"01/26/2017","4.180","4.180","4.180","4.180","0.24%"
"01/25/2017","4.170","4.170","4.180","4.170","-0.24%"
"01/24/2017","4.180","4.180","4.180","4.180","0.00%"
"01/23/2017","4.180","4.190","4.190","4.180","-0.24%"
"01/21/2017","4.190","4.190","4.190","4.190","0.00%"
"01/20/2017","4.190","4.190","4.190","4.190","0.00%"
"01/19/2017","4.190","4.200","4.200","4.190","0.48%"
"01/18/2017","4.170","4.180","4.180","4.170","0.24%"
"01/17/2017","4.160","4.160","4.170","4.160","0.24%"
"01/16/2017","4.150","4.150","4.150","4.150","0.24%"
"01/14/2017","4.140","4.140","4.140","4.140","0.00%"
"01/13/2017","4.140","4.140","4.140","4.140","0.24%"
"01/12/2017","4.130","4.120","4.130","4.120","0.00%"
"01/11/2017","4.130","4.120","4.130","4.120","0.00%"
"01/10/2017","4.130","4.170","4.170","4.130","0.49%"
"01/09/2017","4.110","4.130","4.130","4.110","-0.24%"
"01/07/2017","4.120","4.120","4.120","4.120","0.00%"
"01/06/2017","4.120","4.120","4.120","4.120","-1.20%"
"01/05/2017","4.170","4.150","4.170","4.150","0.00%"
"01/04/2017","4.170","4.180","4.180","4.170","-1.42%"
"01/03/2017","4.230","4.240","4.240","4.230","-0.94%"
"12/31/2016","4.270","4.270","4.270","4.270","0.00%"
"12/30/2016","4.270","4.270","4.270","4.270","0.00%"
"12/29/2016","4.270","4.270","4.280","4.270","-0.47%"
"12/28/2016","4.290","4.290","4.300","4.290","-1.15%"
"12/27/2016","4.340","4.340","4.340","4.340","-0.23%"
"12/26/2016","4.350","4.350","4.350","4.350","-0.46%"
"12/24/2016","4.370","4.370","4.370","4.370","0.00%"
"12/23/2016","4.370","4.370","4.370","4.370","0.46%"
"12/22/2016","4.350","4.360","4.360","4.350","0.00%"
"12/21/2016","4.350","4.350","4.350","4.340","-0.23%"
"12/20/2016","4.360","4.370","4.370","4.360","0.00%"
"12/19/2016","4.360","4.350","4.360","4.350","0.23%"
"12/17/2016","4.350","4.350","4.350","4.350","0.00%"
"12/16/2016","4.350","4.350","4.360","4.350","0.00%"
"12/15/2016","4.350","4.360","4.360","4.350","1.64%"
"12/14/2016","4.280","4.280","4.280","4.280","-1.83%"
"12/13/2016","4.360","4.360","4.360","4.360","-0.68%"
"12/12/2016","4.390","4.390","4.390","4.390","0.00%"
"12/10/2016","4.390","4.390","4.390","4.390","0.00%"
"12/09/2016","4.390","4.390","4.390","4.390","0.00%"
"12/08/2016","4.390","4.390","4.390","4.390","0.00%"
"12/07/2016","4.390","4.390","4.390","4.390","-0.68%"
"12/06/2016","4.420","4.420","4.420","4.420","-0.45%"
"12/05/2016","4.440","4.440","4.440","4.440","-1.99%"
"12/03/2016","4.530","4.530","4.530","4.530","0.00%"
"12/02/2016","4.530","4.530","4.530","4.530","-0.88%"
"12/01/2016","4.570","4.570","4.570","4.570","0.00%"
"11/30/2016","4.570","4.570","4.570","4.570","0.22%"
"11/29/2016","4.560","4.560","4.560","4.560","-1.51%"
"11/28/2016","4.630","4.630","4.630","4.630","0.00%"
"11/26/2016","4.630","4.630","4.630","4.630","0.00%"
"11/25/2016","4.630","4.630","4.630","4.630","0.43%"
"11/24/2016","4.610","4.610","4.610","4.610","0.00%"
"11/23/2016","4.610","4.610","4.610","4.610","0.44%"
"11/22/2016","4.590","4.590","4.590","4.590","-0.43%"
"11/21/2016","4.610","4.610","4.610","4.610","0.22%"
"11/19/2016","4.600","4.600","4.600","4.600","0.00%"
"11/18/2016","4.600","4.600","4.600","4.600","0.44%"
"11/17/2016","4.580","4.580","4.580","4.580","0.44%"
"11/16/2016","4.560","4.560","4.560","4.560","-0.87%"
"11/15/2016","4.600","4.600","4.600","4.600","-2.95%"
"11/14/2016","4.740","4.740","4.740","4.740","5.10%"
"11/12/2016","4.510","4.510","4.510","4.510","0.00%"
"11/11/2016","4.510","4.510","4.510","4.510","3.44%"
"11/10/2016","4.360","4.360","4.360","4.360","4.31%"
"11/09/2016","4.180","4.180","4.180","4.180","0.48%"
"11/08/2016","4.160","4.160","4.160","4.160","-0.72%"
"11/07/2016","4.190","4.190","4.190","4.190","-0.71%"
"11/05/2016","4.220","4.220","4.220","4.220","0.00%"
"11/04/2016","4.220","4.220","4.220","4.220","-0.94%"
"11/03/2016","4.260","4.260","4.260","4.260","-0.70%"
"11/02/2016","4.290","4.290","4.290","4.290","0.47%"
"10/29/2016","4.270","4.270","4.270","4.270","0.00%"
"10/28/2016","4.270","4.270","4.270","4.270","1.18%"
"10/27/2016","4.220","4.220","4.220","4.220","0.72%"
"10/26/2016","4.190","4.190","4.190","4.190","0.48%"
"10/25/2016","4.170","4.170","4.170","4.170","-0.48%"
"10/24/2016","4.190","4.190","4.190","4.190","0.24%"
"10/22/2016","4.180","4.180","4.180","4.180","0.00%"
"10/21/2016","4.180","4.180","4.180","4.180","0.24%"
"10/20/2016","4.170","4.170","4.170","4.170","-0.95%"
"10/19/2016","4.210","4.210","4.210","4.210","-0.24%"
"10/18/2016","4.220","4.220","4.220","4.220","-0.47%"
"10/17/2016","4.240","4.240","4.240","4.240","0.47%"
"10/15/2016","4.220","4.220","4.220","4.220","0.00%"
"10/14/2016","4.220","4.220","4.220","4.220","0.48%"
"10/13/2016","4.200","4.200","4.200","4.200","0.24%"
"10/12/2016","4.190","4.190","4.190","4.190","0.48%"
"10/11/2016","4.170","4.170","4.170","4.170","0.00%"
"10/08/2016","4.170","4.170","4.170","4.170","0.00%"
"10/07/2016","4.170","4.170","4.170","4.170","-1.65%"
"10/06/2016","4.240","4.240","4.240","4.240","0.24%"
"10/05/2016","4.230","4.230","4.230","4.230","0.71%"
"10/04/2016","4.200","4.200","4.200","4.200","0.48%"
"10/03/2016","4.180","4.180","4.180","4.180","0.24%"
"10/01/2016","4.170","4.170","4.170","4.170","0.00%"
"09/30/2016","4.170","4.170","4.170","4.170","0.24%"
"09/29/2016","4.160","4.160","4.160","4.160","-0.24%"
"09/28/2016","4.170","4.170","4.170","4.170","-0.48%"
"09/27/2016","4.190","4.190","4.190","4.190","-0.48%"
"09/26/2016","4.210","4.210","4.210","4.210","0.00%"
"09/25/2016","4.210","4.210","4.210","4.210","0.00%"
"09/24/2016","4.210","4.210","4.210","4.210","0.00%"
"09/23/2016","4.210","4.210","4.210","4.210","0.00%"
"09/22/2016","4.210","4.210","4.210","4.210","-1.17%"
"09/21/2016","4.260","4.260","4.260","4.260","0.24%"
"09/20/2016","4.250","4.250","4.250","4.250","0.24%"
"09/17/2016","4.240","4.240","4.240","4.240","0.00%"
"09/16/2016","4.240","4.240","4.240","4.240","0.00%"
"09/15/2016","4.240","4.240","4.240","4.240","-0.70%"
"09/14/2016","4.270","4.270","4.270","4.270","0.71%"
"09/13/2016","4.240","4.240","4.240","4.240","-0.24%"
"09/12/2016","4.250","4.250","4.250","4.250","0.71%"
"09/10/2016","4.220","4.220","4.220","4.220","0.00%"
"09/09/2016","4.220","4.220","4.220","4.220","1.20%"
"09/08/2016","4.170","4.170","4.170","4.170","-0.48%"
"09/07/2016","4.190","4.190","4.190","4.190","-0.71%"
"09/06/2016","4.220","4.220","4.220","4.220","-0.47%"
"09/05/2016","4.240","4.240","4.240","4.240","-0.47%"
"09/03/2016","4.260","4.260","4.260","4.260","0.00%"
"09/02/2016","4.260","4.260","4.260","4.260","-0.23%"
"09/01/2016","4.270","4.270","4.270","4.270","0.71%"
"08/31/2016","4.240","4.240","4.240","4.240","0.47%"
"08/30/2016","4.220","4.220","4.220","4.220","0.24%"
"08/29/2016","4.210","4.210","4.210","4.210","0.24%"
"08/27/2016","4.200","4.200","4.200","4.200","0.00%"
"08/26/2016","4.200","4.200","4.200","4.200","-0.71%"
"08/25/2016","4.230","4.230","4.230","4.230","-0.24%"
"08/24/2016","4.240","4.240","4.240","4.240","0.00%"
"08/23/2016","4.240","4.240","4.240","4.240","-0.24%"
"08/22/2016","4.250","4.250","4.250","4.250","-0.23%"
"08/20/2016","4.260","4.260","4.260","4.260","0.00%"
"08/19/2016","4.260","4.260","4.260","4.260","0.47%"
"08/18/2016","4.240","4.240","4.240","4.240","-0.47%"
"08/17/2016","4.260","4.260","4.260","4.260","0.47%"
"08/16/2016","4.240","4.240","4.240","4.240","-0.24%"
"08/14/2016","4.250","4.250","4.250","4.250","0.00%"
"08/13/2016","4.250","4.250","4.250","4.250","0.00%"
"08/12/2016","4.250","4.250","4.250","4.250","-1.39%"
"08/11/2016","4.310","4.310","4.310","4.310","-0.46%"
"08/10/2016","4.330","4.330","4.330","4.330","-0.46%"
"08/09/2016","4.350","4.350","4.350","4.350","-0.68%"
"08/08/2016","4.380","4.380","4.380","4.380","0.46%"
"08/06/2016","4.360","4.360","4.360","4.360","0.00%"
"08/05/2016","4.360","4.360","4.360","4.360","0.00%"
"08/04/2016","4.360","4.360","4.360","4.360","-0.68%"
"08/03/2016","4.390","4.390","4.390","4.390","0.00%"
"08/02/2016","4.390","4.390","4.390","4.390","-0.23%"
"08/01/2016","4.400","4.400","4.400","4.400","-0.23%"
